filename,control_ref,standard_id,checklist_item_id,status,confidence,excerpt,inference_source,extracted_at
Consent Management Procedure.docx,A.7.4.1,ISO27701:2019,item:A.7.4.1:proc_default_off,present,medium,"[Bridge: 27701 A.7.4.1 limit collection operationalises 27001 A.5.34 minimisation principle at the collection interface.] - Consent is the legal basis for processing
- Individuals have the right to op",xfw_bridge,2026-08-19 10:04:59.925185+00
Processor Operations Procedures.docx,B.8.2.1,ISO27701:2019,item:B.8.2.1:proc_documented_instructions,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-19 10:07:16.16789+00
Processor Operations Procedures.docx,B.8.2.1,ISO27701:2019,item:B.8.2.1:proc_subject_matter_scope,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-19 10:07:16.16789+00
Processor Operations Procedures.docx,B.8.2.1,ISO27701:2019,item:B.8.2.1:reg_assistance_coverage,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-19 10:07:16.16789+00
Consent Management Procedure.docx,A.7.4.2,ISO27701:2019,item:A.7.4.2:proc_access_limit,present,medium,"[Bridge: 27701 A.7.4.2 limit processing operationalises 27001 A.5.34 minimisation principle at the processing layer.] - Consent is the legal basis for processing
- Individuals have the right to opt ou",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.7.4.3,ISO27701:2019,item:A.7.4.3:proc_correction_link,present,medium,"[Bridge: 27701 A.7.4.3 accuracy and quality of PII operationalises 27001 A.5.34 data-integrity aspect of privacy protection.] - Consent is the legal basis for processing
- Individuals have the right t",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.7.4.4,ISO27701:2019,item:A.7.4.4:proc_deidentification_technique,present,medium,"[Bridge: 27701 A.7.4.4 PII minimisation objectives directly implement 27001 A.5.34 minimisation principle at the policy layer.] - Consent is the legal basis for processing
- Individuals have the right",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.7.4.6,ISO27701:2019,item:A.7.4.6:proc_disposal_period,present,medium,"[Bridge: Temporary-file discipline is a privacy-protection concern under 27001 A.5.34 — transient PII must be cleaned up.] - Consent is the legal basis for processing
- Individuals have the right to o",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,B.8.3.1,ISO27701:2019,item:B.8.3.1:proc_contract_scope,present,medium,"[Bridge: 27701 B.8.3.1 processor obligations to PII principals operationalises 27001 A.5.34 downstream when the processor receives principal requests.] - Consent is the legal basis for processing
- In",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:owner,present,medium,"[Bridge: 27701 A.7.2.3 determining when consent is required is a scoping decision that implements 27001 A.5.34 privacy protection.] - Freely given: Not tied to unrelated services or terms
- Specific: ",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.9,ISO27001:2022,item:A.5.9:proc_ownership,present,high,[Bridge: Consent records are a class of information whose retention + management falls under 27001 A.5.9 inventory / asset lifecycle controls.] Consent records are maintained in Odoo Contacts within t,xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.16,ISO27001:2022,item:A.5.16:ownership,present,high,[Bridge: 27701 A.7.3.4 consent modify / withdraw depends on identifying + authenticating the PII principal — 27001 A.5.16 identity management is the general control the extension leverages.] Consent w,xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.14,ISO27001:2022,item:A.5.14:authorisation,present,medium,"[Bridge: Information transfer controls must cover secure provision of portable personal data — format, encryption, integrity verification.] - GDPR Article 6\(1\)\(a\), Article 7
- ISO/IEC 27701:2019 c",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.8.24,ISO27001:2022,item:A.8.24:algorithms,present,medium,"[Bridge: Cryptography must protect portable personal data in transit — the exported dataset must be encrypted for transmission.] - GDPR Article 6\(1\)\(a\), Article 7
- ISO/IEC 27701:2019 control A\.7",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.20,ISO27001:2022,item:A.5.20:acceptable_use,present,medium,"[Bridge: Addressing information security within supplier agreements directly implements Art.28 — processor contracts must contain specific GDPR-mandated clauses (subject matter, duration, nature, purp",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.22,ISO27001:2022,item:A.5.22:rev_audit,present,medium,"[Bridge: Monitoring, review and change management of supplier services implements the Art.28 requirement to audit processors and ensure ongoing compliance with contractual obligations.] - GDPR Article",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.21,ISO27001:2022,item:A.5.21:critical_components,present,medium,"[Bridge: Managing security in the ICT supply chain extends processor oversight to sub-processors — Art.28 requires controller approval for sub-processor engagements.] - GDPR Article 6\(1\)\(a\), Artic",xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.19,ISO27001:2022,item:A.5.19:agreement_handoff,present,medium,[Bridge: Information security in supplier relationships is the primary ISO control for managing data processor relationships — security requirements imposed on all processors by contract.] - GDPR Arti,xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.31,ISO27001:2022,item:A.5.31:owner_per_item,present,medium,[Bridge: Legal requirements control is the direct ISO mechanism for identifying and documenting the lawful basis for each processing activity — a mandatory GDPR requirement.] This procedure applies to,xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.5.33,ISO27001:2022,item:A.5.33:owner,present,medium,[Bridge: Protection of records must cover consent records — the controller must be able to demonstrate consent was freely given and specific.] This procedure is aligned with the Privacy Policy \(last ,xfw_bridge,2026-08-19 10:04:59.925185+00
Consent Management Procedure.docx,A.8.15,ISO27001:2022,item:A.8.15:analysis_link,present,medium,[Bridge: Logging of consent capture events creates the audit trail demonstrating consent was obtained at the right time.] This procedure is aligned with the Privacy Policy \(last updated 29 August 202,xfw_bridge,2026-08-19 10:04:59.925185+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.20,ISO27001:2022,item:A.5.20:acceptable_use,present,medium,"[Bridge: Addressing information security within supplier agreements directly implements Art.28 — processor contracts must contain specific GDPR-mandated clauses (subject matter, duration, nature, purp",xfw_bridge,2026-08-19 10:05:44.061234+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.22,ISO27001:2022,item:A.5.22:rev_audit,present,medium,"[Bridge: Monitoring, review and change management of supplier services implements the Art.28 requirement to audit processors and ensure ongoing compliance with contractual obligations.] Applies to all",xfw_bridge,2026-08-19 10:05:44.061234+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.21,ISO27001:2022,item:A.5.21:critical_components,present,medium,[Bridge: Managing security in the ICT supply chain extends processor oversight to sub-processors — Art.28 requires controller approval for sub-processor engagements.] Applies to all processing activit,xfw_bridge,2026-08-19 10:05:44.061234+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.19,ISO27001:2022,item:A.5.19:agreement_handoff,present,medium,[Bridge: Information security in supplier relationships is the primary ISO control for managing data processor relationships — security requirements imposed on all processors by contract.] Applies to ,xfw_bridge,2026-08-19 10:05:44.061234+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:pii_inventory,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27701:2019,item:A.5.34:reg_data_subjects,present,high,"Categories of Data Subjects
Whose data is being processed",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_owner_per_activity,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:applicable_laws,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:data_subject_rights,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:security_controls_ref,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:scope_controller_role,present,medium,in the role of either PII Controller or Processor\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:scope_data_subjects,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:scope_privacy_laws,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:scope_covered_activities,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_pii_categories,present,medium,"This procedure applies to all business units, systems, processes, and services that involve the collection, use, storage, or transmission of personally identifiable information \(PII\) by Arion Networ",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_security_measures,present,medium,Roles are stated in DOC003: [https://labguides\.sharepoint\.com/:w:/r/sites/labguide/\_layouts/15/Doc\.aspx?sourcedoc=%7B376BAAE8\-4D45\-4EF9\-BDC0\-5C4906ED7FFF%7D&file=Information%20Security%20%26%2,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:proc_reconciliation,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:proc_retire_activity,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:proc_secure_maintenance,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.20,GDPR:2016/679,item:Art.20:scope_in_scope_activities,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.24,GDPR:2016/679,item:Art.24:role_chosen,present,medium,in the role of either PII Controller or Processor\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:categories_data,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:categories_ds,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:processor_records,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:scope_processing_activities,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:reg_activity_id,present,medium,"This procedure applies to all business units, systems, processes, and services that involve the collection, use, storage, or transmission of personally identifiable information \(PII\) by Arion Networ",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:reg_risk_assessment,present,medium,"__Initiation__ – When a new processing activity is planned, the business owner must notify the Data Protection & Risk Manager\.",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.35,GDPR:2016/679,item:Art.35:reg_processing_activity,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.35,GDPR:2016/679,item:Art.35:reg_trigger,present,medium,RoPA Fields__Each processing activity must include:,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.6,GDPR:2016/679,item:Art.6:basis_per_activity,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,Art.7,GDPR:2016/679,item:Art.7:owner,present,medium,This procedure defines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_coverage_test,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_customer_engagements,present,medium,This procedure defines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_own_controller_exclusion,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_processing_categories,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_security_measures,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_subprocessor_list,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_transfers,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:rev_completeness,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:proc_subprocessor_update,present,high,"Subprocessors
Any third parties involved",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_coverage_check,present,high,"When a new processing activity is planned, the business owner must notify the Data Protection & Risk Manager.",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.2,ISO27701:2019,,present,high,"Legal Basis
Lawful basis (e.g. consent, contract, legal obligation)",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.5,ISO27701:2019,,present,high,High-risk processing activities identified during RoPA review must undergo DPIA per DOC042H before implementation.,extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.5.1,ISO27701:2019,,present,high,"International Transfers
Details of transfers outside the EU/EEA, if applicable",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.4.7,ISO27701:2019,,present,high,"Retention Period
Timeframe for keeping the data",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.2.2,ISO27701:2019,,present,high,"Purpose of Processing
Why the data is being processed",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,B.8.5.7,ISO27701:2019,,present,high,"Subprocessors
Any third parties involved",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.5.3,ISO27701:2019,,present,medium,"International Transfers
Details of transfers outside the EU/EEA, if applicable",extracted,2026-08-19 10:05:03.508374+00
Records of Processing Activities.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:proc_change_control,present,medium,[Bridge: 27701 A.7.2.1 identify and document purpose of PII processing implements 27001 A.5.34 privacy protection through purpose specification — the foundational scoping decision.] maintains its Reco,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.2.2,ISO27701:2019,item:A.7.2.2:proc_basis_catalog,present,medium,[Bridge: 27701 A.7.2.2 identifying lawful basis implements 27001 A.5.34 by grounding processing legitimacy in law.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Arti,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:proc_children_overlay,present,medium,[Bridge: 27701 A.7.2.3 determining when consent is required is a scoping decision that implements 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordanc,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_demonstration_pathway,present,medium,[Bridge: 27701 A.7.2.4 obtaining + recording consent operationalises 27001 A.5.34 through evidence of lawful basis.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Art,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_29134_alignment,present,medium,[Bridge: 27701 A.7.2.5 privacy impact assessment operationalises 27001 A.5.34 by identifying + treating PII-specific risks.] maintains its Records of Processing Activities \(RoPA\) in accordance with ,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.2.7,ISO27701:2019,item:A.7.2.7:proc_arrangement_form,present,medium,[Bridge: Joint controllership is a PII-specific arrangement type under 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.1,ISO27701:2019,item:A.7.3.1:proc_accessibility,present,medium,[Bridge: 27701 A.7.3.1 determining + fulfilling PII principal obligations operationalises 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with G,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.2,ISO27701:2019,item:A.7.3.2:proc_field_catalog,present,medium,[Bridge: 27701 A.7.3.2 determining information for PII principals scopes the transparency artefacts required by 27001 A.5.34.] maintains its Records of Processing Activities \(RoPA\) in accordance wit,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.3,ISO27701:2019,item:A.7.3.3:proc_at_collection,present,medium,[Bridge: 27701 A.7.3.3 providing information to PII principals delivers the transparency artefacts required by 27001 A.5.34.] maintains its Records of Processing Activities \(RoPA\) in accordance with,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.4,ISO27701:2019,item:A.7.3.4:proc_channel_parity,present,medium,[Bridge: 27701 A.7.3.4 providing consent modification / withdrawal mechanisms operationalises 27001 A.5.34 respect for principal choice.] maintains its Records of Processing Activities \(RoPA\) in acc,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.5,ISO27701:2019,item:A.7.3.5:proc_absolute_objection,present,medium,[Bridge: 27701 A.7.3.5 objection-to-processing mechanism operationalises 27001 A.5.34 respect for principal choice.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Art,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.7,ISO27701:2019,item:A.7.3.7:proc_ack_receipt,present,medium,[Bridge: 27701 A.7.3.7 informing third parties of principal-initiated changes propagates 27001 A.5.34 protection downstream.] maintains its Records of Processing Activities \(RoPA\) in accordance with,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.8,ISO27701:2019,item:A.7.3.8:proc_deleted_notification,present,medium,[Bridge: 27701 A.7.3.8 providing PII copies to principals operationalises 27001 A.5.34 access-to-own-data protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR A,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:proc_complaint_route,present,medium,[Bridge: 27701 A.7.3.9 handling PII principal requests is the operational surface of 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR A,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.3.10,ISO27701:2019,item:A.7.3.10:proc_cross_link_art22,present,medium,[Bridge: 27701 A.7.3.10 automated decision-making controls are a PII-specific application of 27001 A.5.34 protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR A,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.4.1,ISO27701:2019,item:A.7.4.1:proc_default_off,present,medium,[Bridge: 27701 A.7.4.1 limit collection operationalises 27001 A.5.34 minimisation principle at the collection interface.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDP,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.4.2,ISO27701:2019,item:A.7.4.2:proc_access_limit,present,medium,[Bridge: 27701 A.7.4.2 limit processing operationalises 27001 A.5.34 minimisation principle at the processing layer.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Ar,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.4.3,ISO27701:2019,item:A.7.4.3:proc_correction_link,present,medium,[Bridge: 27701 A.7.4.3 accuracy and quality of PII operationalises 27001 A.5.34 data-integrity aspect of privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.4.4,ISO27701:2019,item:A.7.4.4:proc_deidentification_technique,present,medium,[Bridge: 27701 A.7.4.4 PII minimisation objectives directly implement 27001 A.5.34 minimisation principle at the policy layer.] maintains its Records of Processing Activities \(RoPA\) in accordance wi,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.7.4.6,ISO27701:2019,item:A.7.4.6:proc_disposal_period,present,medium,[Bridge: Temporary-file discipline is a privacy-protection concern under 27001 A.5.34 — transient PII must be cleaned up.] maintains its Records of Processing Activities \(RoPA\) in accordance with GD,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,B.8.3.1,ISO27701:2019,item:B.8.3.1:proc_contract_scope,present,medium,[Bridge: 27701 B.8.3.1 processor obligations to PII principals operationalises 27001 A.5.34 downstream when the processor receives principal requests.] maintains its Records of Processing Activities \,xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.5.9,ISO27001:2022,item:A.5.9:proc_ownership,present,medium,"[Bridge: 27701 A.7.2.8 RoPA is a records-program artefact analogous to 27001 A.5.9 asset register — same records-program spine, differs by scope (PII processing activities vs information/associated as",xfw_bridge,2026-08-19 10:05:03.896805+00
Records of Processing Activities.docx,A.5.33,ISO27001:2022,item:A.5.33:owner,present,medium,"[Bridge: Protection of records must cover the ROPA itself as a compliance record — must be maintained, protected and available to the DPA.] maintains its Records of Processing Activities \(RoPA\) in a",xfw_bridge,2026-08-19 10:05:03.896805+00
Processor Operations Procedures.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:scope_own_controller,present,medium,Applies to all services where Arion Networks acts as a processor or subprocessor of personal data on behalf of a client \(controller\)\.,fingerprint_match,2026-08-19 10:07:16.16789+00
Processor Operations Procedures.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:reg_stated_purposes,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-19 10:07:16.16789+00
Processor Operations Procedures.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:proc_customer_verification,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-19 10:07:16.16789+00
Processor Operations Procedures.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:proc_instruction_capture,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-19 10:07:16.16789+00
Processor Operations Procedures.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:proc_no_side_purpose,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-19 10:07:16.16789+00
